,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
719,False,/9lrM0o89ASyHmDgMLfCbU5qdsAm.jpg,,82000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,9291,tt0398165,en,The Longest Yard,"Pro quarter-back, Paul Crewe and former college champion and coach, Nate Scarboro are doing time in the same prison. Asked to put together a team of inmates to take on the guards, Crewe enlists the help of Scarboro to coach the inmates to victory in a football game 'fixed' to turn out quite another way.",10.726,/ag6q9euZABqbHtbDhoRT9xEYltP.jpg,"[{'id': 60378, 'logo_path': None, 'name': 'Callahan Filmworks', 'origin_country': ''}, {'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 746, 'logo_path': '/kc7bdIVTBkJYy9aDK1QDDTAL463.png', 'name': 'MTV Films', 'origin_country': 'US'}, {'id': 2608, 'logo_path': '/g3YRudXiQzHesQqRXvnhFpMzfkU.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-05-27,190320568,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If you can't get out, get even.",The Longest Yard,False,6.3,1481
720,False,/bvVSwx2GL9OorrI7FMdvt7wz0TG.jpg,"{'id': 166376, 'name': 'Hollow Man Collection', 'poster_path': '/3yc4NVh77VL14V7CvXM2rJhRh4n.jpg', 'backdrop_path': '/r7GbKuuNdoEAzXCfA4My1kj85Z2.jpg'}",95000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,9383,tt0164052,en,Hollow Man,"Cocky researcher, Sebastian Caine is working on a project to make living creatures invisible and he's so confident he's found the right formula that he tests it on himself and soon begins to vanish. The only problem is – no-one can determine how to make him visible again. Caine's predicament eventually drives him mad, with terrifying results.",11.001,/gBQyPpUztIJWt2Q6r1wTqcYeo6x.jpg,"[{'id': 9269, 'logo_path': None, 'name': 'Global Entertainment Productions GmbH & Company Medien KG', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-08-04,190213455,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What would you do if you knew you couldn't be seen?,Hollow Man,False,5.7,1127
721,False,/gRjiCDm7jpg0sS1dK4MWsV3PLTR.jpg,"{'id': 114783, 'name': 'Cheaper by the Dozen Collection', 'poster_path': '/zW1sw1d0XFT069g5LktF7R5eKhs.jpg', 'backdrop_path': '/abIbeEqOhnEEeEOjalyI16KlAbU.jpg'}",40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,11007,tt0349205,en,Cheaper by the Dozen,"The Baker brood moves to Chicago after patriarch Tom gets a job coaching football at Northwestern University, forcing his writer wife, Mary, and the couple's 12 children to make a major adjustment. The transition works well until work demands pull the parents away from home, leaving the kids bored -- and increasingly mischievous.",11.695,/qdbC2M1WCY310tmbraIoxbd32TT.jpg,"[{'id': 3929, 'logo_path': None, 'name': 'Robert Simonds Productions', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-12-24,190212113,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Growing pains? They've got twelve of them!,Cheaper by the Dozen,False,6.2,1446
722,False,/wrlZRyyOnD24KQzo3OVi4lWyqdF.jpg,,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,6950,tt0114069,en,Outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",10.858,/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg,"[{'id': 824, 'logo_path': None, 'name': 'Kopelson Entertainment', 'origin_country': ''}, {'id': 16775, 'logo_path': None, 'name': 'Arnold Kopelson Productions', 'origin_country': ''}, {'id': 2154, 'logo_path': None, 'name': 'Punch Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-03-10,189859560,127,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.,Outbreak,False,6.4,823
723,False,/rcQZmnhcb6P4mkgJAHnCYp3c1gp.jpg,"{'id': 53159, 'name': 'The Santa Clause Collection', 'poster_path': '/1h8iA6i2DpPhsHC65nUB2voVnm5.jpg', 'backdrop_path': '/jQiwVHJN1rsS4DqhF7hlYZTYCH.jpg'}",22000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,11395,tt0111070,en,The Santa Clause,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.",13.63,/hrZjAYAF1o37k4Qb442c4yxwVLw.jpg,"[{'id': 2, 'logo_path': '/4MbjW4f9bu6LvlDmyIvfyuT3boj.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 915, 'logo_path': '/xXojkyRWFZ0JTJyjiu13ThKeFbz.png', 'name': 'Hollywood Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-11-10,189833357,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What if your dad was Santa Claus?,The Santa Clause,False,6.3,957
724,False,/5VDfdJBofpvXAMtaHTT8YFE0lru.jpg,"{'id': 493668, 'name': 'Gnomeo & Juliet Collection', 'poster_path': '/wi7GqaMzxaCcbFMcZ0ZepsMYXrW.jpg', 'backdrop_path': '/mVNR3duI0Wa1BYjmZVcD7Uz5hEm.jpg'}",36000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://gnomeoandjuliet.com/,45772,tt0377981,en,Gnomeo & Juliet,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",17.979,/atCBHTqq7khw5Z1KSVXDo6ncKWF.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 2885, 'logo_path': None, 'name': 'Starz Animation', 'origin_country': ''}, {'id': 28320, 'logo_path': None, 'name': 'Rocket Pictures', 'origin_country': ''}, {'id': 10280, 'logo_path': None, 'name': 'Arc Productions', 'origin_country': ''}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2011-01-13,189712432,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A little adventure goes a lawn way.,Gnomeo & Juliet,False,5.8,1039
725,False,/LHfTH0FBVefeqD5diMU0xGR869.jpg,"{'id': 19387, 'name': 'The X-Files Collection', 'poster_path': '/1HXdrLf7ZxyITeMPXbdBnlfJyk9.jpg', 'backdrop_path': '/22p3xTTuXc9FEnzyGlfB9KBtR4Y.jpg'}",66000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,846,tt0120902,en,The X Files,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of Earth.",9.66,/cpvwMPMkvsZLzThJTcnh8wcNPMH.jpg,"[{'id': 545, 'logo_path': None, 'name': 'Ten Thirteen Productions', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-06-19,189198313,121,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fight the Future,The X Files,False,6.7,730
726,False,/9NmTVqQ9f2ltecPZgXIj4Bk2c6s.jpg,"{'id': 212562, 'name': 'Jump Street Collection', 'poster_path': '/n2YH0R0TK5g5APvWwBhhdGDR6BM.jpg', 'backdrop_path': '/iiAbTNYXpMadPDH4MkjUoJzcGn4.jpg'}",50000000,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",http://www.22jumpstreetmovie.com,187017,tt2294449,en,22 Jump Street,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",15.462,/gNlV5FhDZ1PjxSv2aqTPS30GEon.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 2531, 'logo_path': '/pC2iDCDCvV85vOBP7a5Ukxuc0Du.png', 'name': 'Media Rights Capital', 'origin_country': 'US'}, {'id': 9194, 'logo_path': None, 'name': 'Cannell Studios', 'origin_country': ''}, {'id': 34034, 'logo_path': None, 'name': 'LStar Capital', 'origin_country': 'US'}, {'id': 34035, 'logo_path': None, 'name': '33andOut Productions', 'origin_country': ''}, {'id': 34036, 'logo_path': None, 'name': 'JHF Productions', 'origin_country': ''}, {'id': 21, 'logo_path': '/mjofSXiHpG5t6KYmU4l4FrUhT7m.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-06-05,188441614,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They're not 21 anymore,22 Jump Street,False,6.9,5007
727,False,/mrvlpJFAzKwZZkLm9VD7Rh2VECi.jpg,,90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,116745,tt0359950,en,The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,11.783,/b0nIj7dr2bcLAn3erYhql7f6aUm.jpg,"[{'id': 290, 'logo_path': '/Q8mw2AOQQc8Qg0uNwLWq86DVZv.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}, {'id': 9118, 'logo_path': '/9o6KLcDBRw3fNItUflJVwj8dZpC.png', 'name': 'Samuel Goldwyn Films', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 10893, 'logo_path': None, 'name': 'Big Screen Productions', 'origin_country': ''}, {'id': 37336, 'logo_path': None, 'name': 'Down Productions', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 2932, 'logo_path': '/4uLKLjGivVg2YnAIhAn8k7ZuVFj.png', 'name': 'Red Hour', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-18,188133322,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Stop Dreaming, Start Living",The Secret Life of Walter Mitty,False,7.1,4716
728,False,/pr8sj9FozsiT45TMtkwFRWONNII.jpg,,92000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",,7446,tt0942385,en,Tropic Thunder,"Vietnam veteran 'Four Leaf' Tayback's memoir, Tropic Thunder, is being made into a film, but Director Damien Cockburn can’t control the cast of prima donnas. Behind schedule and over budget, Cockburn is ordered by a studio executive to get filming back on track, or risk its cancellation. On Tayback's advice, Cockburn drops the actors into the middle of the jungle to film the remaining scenes but, unbeknownst to the actors and production, the group have been dropped in the middle of the Golden Triangle, the home of heroin-producing gangs.",15.066,/ue9QdvhpcNPvKQyLY5a5Pd0tagS.jpg,"[{'id': 11843, 'logo_path': None, 'name': 'Goldcrest Pictures', 'origin_country': 'GB'}, {'id': 12379, 'logo_path': None, 'name': 'Internationale Filmproduktion Stella-del-Sud Second', 'origin_country': 'DE'}, {'id': 7, 'logo_path': '/9YHAhaqpFKDq66Alz7HrYd1iM6G.png', 'name': 'DreamWorks', 'origin_country': 'US'}, {'id': 2932, 'logo_path': '/4uLKLjGivVg2YnAIhAn8k7ZuVFj.png', 'name': 'Red Hour', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-08-09,188072649,107,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The movie they think they're making... isn't a movie anymore.,Tropic Thunder,False,6.5,2964
729,False,/vK86ykZTcyMjYkin1zWfTulbU34.jpg,,41677699,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,12429,tt0876563,ja,崖の上のポニョ,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.",19.555,/3s0mpSpLkI7cIhqWGrGbsiyvlsH.jpg,"[{'id': 10342, 'logo_path': '/dT3UbXjca6TClutHJtr7GhkRALP.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}, {'id': 11726, 'logo_path': None, 'name': 'The Yomiuri Shimbun', 'origin_country': ''}, {'id': 11846, 'logo_path': '/olUFlCIaeecGrCTE4WLbF3ro7pa.png', 'name': 'Hakuhodo DY Media Partners', 'origin_country': 'JP'}, {'id': 11847, 'logo_path': '/rZP0I1p3hZNUMNFPHUSal6rWThQ.png', 'name': 'Mitsubishi', 'origin_country': 'JP'}, {'id': 11849, 'logo_path': None, 'name': 'Lawson', 'origin_country': ''}, {'id': 34557, 'logo_path': None, 'name': 'Taikei Office', 'origin_country': ''}, {'id': 34558, 'logo_path': None, 'name': 'Asahi Soft Drinks Company', 'origin_country': ''}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-07-19,187479518,100,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,Welcome to a world where anything is possible.,Ponyo,False,7.6,1662
730,False,/jMzVSwQp1lLVq9fnQQ4yOjr1YZ2.jpg,,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,949,tt0113277,en,Heat,"Obsessive master thief, Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective, Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.",15.941,/zMyfPUelumio3tiDKPffaUpsQTD.jpg,"[{'id': 675, 'logo_path': None, 'name': 'Forward Pass', 'origin_country': 'US'}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-12-15,187436818,170,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,A Los Angeles Crime Saga,Heat,False,7.8,3062
731,False,/kJTtIU4sBfgGa6GqPkpFh3K07qM.jpg,,55000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://www.popperspenguins.com/main.html,58224,tt1396218,en,Mr. Popper's Penguins,"Jim Carrey stars as Tom Popper, a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.",6.683,/qKkyePjlG9yilHpS89ZOc3N2Cd1.jpg,"[{'id': 1302, 'logo_path': '/kQZtJdyphCmq292iGDqlUx0yk2D.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 6332, 'logo_path': None, 'name': 'Dune Entertainment III', 'origin_country': 'US'}, {'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-06-17,187361754,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Mr. Popper's Penguins,False,5.8,1471
732,False,/3BY2I6iLunYRkkl8Hb3hZl8O9MQ.jpg,,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,76203,tt2024544,en,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",16.021,/kb3X943WMIJYVg4SOAyK0pmWL5D.jpg,"[{'id': 10104, 'logo_path': '/hNuGhsKVlmhnwSRcmOejDBDjh6w.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}, {'id': 81, 'logo_path': '/8wOfUhA7vwU2gbPjQy7Vv3EiF0o.png', 'name': 'Plan B Entertainment', 'origin_country': 'US'}, {'id': 1246, 'logo_path': '/lmeFQGzHEds5t2UfmODyrbf2nXm.png', 'name': 'River Road Entertainment', 'origin_country': ''}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 6705, 'logo_path': '/5uoaxZCSYuc6KEiJgEYSWzLIFAW.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-10-18,187000000,134,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The extraordinary true story of Solomon Northup,12 Years a Slave,False,7.9,6372
733,False,/SQqlmpbefJpVh3D5E1wcizSuhi.jpg,,60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,547,tt0119314,en,The Horse Whisperer,"Based on the novel by the same name from Nicholas Evans, the talented Robert Redford presents this meditative family drama set in the country side. Redford not only directs but also stars in the roll of a cowboy with a magical talent for healing.",8.361,/1Ptdh2fdA5xpH5Zj8AQUAp9Tdoa.jpg,"[{'id': 316, 'logo_path': None, 'name': 'Wildwood Enterprises', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-14,186883563,170,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Horse Whisperer,False,6.9,563
734,False,/iL484fDDFtszNVmYKBFmPP57wEA.jpg,,28000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,69,tt0358273,en,Walk the Line,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.",10.054,/wdxL3Zyh3O5MIbmsSiZEevJAjtQ.jpg,"[{'id': 6402, 'logo_path': None, 'name': 'Mars Media Beteiligungs', 'origin_country': ''}, {'id': 84, 'logo_path': None, 'name': 'Tree Line Films', 'origin_country': ''}, {'id': 85, 'logo_path': None, 'name': 'Konrad Pictures', 'origin_country': ''}, {'id': 86, 'logo_path': None, 'name': 'Catfish Productions', 'origin_country': ''}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-09-13,186438883,136,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Love is a burning thing.,Walk the Line,False,7.4,1269
735,False,/166hLHfpVEvXpMQWqvFiqzUgZ6W.jpg,"{'id': 8864, 'name': 'Final Destination Collection', 'poster_path': '/y7tkwRUVuCvnVQILA4XuhfnHmoa.jpg', 'backdrop_path': '/y3aWOInifbGKXM34KjtcMITrZRZ.jpg'}",40000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",http://www.TheFinalDestinationMovie.com/,19912,tt1144884,en,The Final Destination,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",14.595,/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,"[{'id': 48792, 'logo_path': None, 'name': 'Parallel Zide', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 48788, 'logo_path': None, 'name': 'Practical Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-08-26,186167139,82,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Rest In Pieces,The Final Destination,False,5.6,1550
736,False,/c6tx2v4DCiiHqJZhGd1dq1jJpn9.jpg,,85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.chuckandlarry.com/index.php,3563,tt0762107,en,I Now Pronounce You Chuck & Larry,"Firefighters Chuck Ford and Larry Valentine are guy's guys, loyal to the core – which is why, when widower Larry asks Chuck to pose as his gay lover so that he can get domestic partner benefits for his kids, his buddy agrees. However, things get dicey when a bureaucrat comes calling, and the boys are forced to present a picture of domestic bliss.",13.934,/9CrSPxDr7r01coqofKghYiGplAc.jpg,"[{'id': 2608, 'logo_path': '/g3YRudXiQzHesQqRXvnhFpMzfkU.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-07-12,186072214,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"They're as straight as can be, but don't tell anyone.",I Now Pronounce You Chuck & Larry,False,5.9,1108
737,False,/fYr0fqT9NImOuaN1QgnDHgGh4Ci.jpg,"{'id': 100965, 'name': 'Atlantis Collection', 'poster_path': '/8Dx5iuGhol3eqVUzLK9CQEWj7G4.jpg', 'backdrop_path': '/vJOfi2m9yaQGu7LPRcBL44KDU7r.jpg'}",120000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.disney.com/atlantis,10865,tt0230011,en,Atlantis: The Lost Empire,"The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1,000-foot submarine Ulysses and head deep into the mysteries of the sea. The underwater expedition takes an unexpected turn when the team's mission must switch from exploring Atlantis to protecting it.",17.161,/9kbLIQEj99g5Hb9g1IG3VNdtt3h.jpg,"[{'id': 6125, 'logo_path': '/tVPmo07IHhBs4HuilrcV0yujsZ9.png', 'name': 'Walt Disney Animation Studios', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/4MbjW4f9bu6LvlDmyIvfyuT3boj.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-06-02,186053725,95,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Atlantis is waiting...,Atlantis: The Lost Empire,False,6.8,2394
738,False,/dztyK9ANihFQjgMshT6czMyQio2.jpg,,23000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,10663,tt0120484,en,The Waterboy,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,10.982,/wZKa2NZgEKJ85NoO2cQ7xzj8eBn.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-11-06,185991646,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You can mess with him. But don't mess with his water.,The Waterboy,False,5.9,840
